timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727363710.320694,608,0,20212,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,14,0,0,2,0,1
1727363710.359771,611,9,20212,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,2,0,0,2,0,1
1727363710.361647,612,1,20212,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,3,0,0,2,0,1
1727363710.368763,612,8,20212,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,16QAM,5,3104,0.369141,0,0,2112,8448,256qam,0,4,0,0,2,0,1
1727363710.369684,612,9,20212,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,17,0,0.000000,0,0,0,0,256qam,0,5,0,0,2,0,1
1727363710.376617,613,6,20212,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,64QAM,17,9480,0.753906,0,0,2112,12672,256qam,0,5,0,0,2,0,1
1727363710.400643,616,0,20212,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,6,0,0,2,0,1
1727363710.407723,616,7,20212,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,14,0,0.000000,0,1,0,0,256qam,0,7,0,0,2,0,1
1727363710.414647,617,4,20212,C-RNTI,1_1,0,A,2,12,0,24,1,1.000000,2,0,0,64QAM,14,23040,0.601562,0,1,6336,38016,256qam,0,7,0,0,2,0,1
1727363710.418715,617,8,20212,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,16QAM,7,4032,0.478516,0,1,2112,8448,256qam,0,8,0,0,2,0,1
