timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727547704.081116,751,7,20844,C-RNTI,0_1,2,A,0,14,60,3,1,1.000000,1,0,0,256QAM,26,3368,0.895020,0,1,468,3744,256qam,0,0,3,1,0,0,1
1727547704.086057,752,3,20844,C-RNTI,0_1,2,A,0,14,9,3,1,1.000000,1,0,0,256QAM,26,3368,0.895020,0,1,468,3744,256qam,0,0,3,1,0,0,1
1727547704.098326,753,6,20844,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,1,0,1,0,0,1
1727547704.098430,753,5,20844,C-RNTI,0_1,2,A,0,14,26,3,1,1.000000,1,0,0,256QAM,24,3104,0.821289,0,1,468,3744,256qam,0,1,3,1,0,0,1
1727547704.267888,770,4,20844,C-RNTI,0_1,4,A,0,14,3,2,1,1.000000,1,0,0,256QAM,20,1672,0.666504,0,1,312,2496,256qam,0,4,3,0,0,0,1
1727547704.281264,771,7,20844,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,2,0,0.000000,0,0,0,0,256qam,0,1,0,1,0,0,1
1727547704.469378,790,5,24954,C-RNTI,1_1,0,A,3,11,16,48,1,1.000000,2,0,0,QPSK,0,2728,0.117188,0,0,11520,23040,256qam,0,0,0,1,0,0,1
1727547704.483841,792,0,24954,C-RNTI,0_1,2,A,0,14,31,1,1,1.000000,1,0,0,BPSK,28,0,0.000000,2,0,0,0,256qam,0,13,3,1,0,0,1
1727547704.506547,794,4,24954,C-RNTI,0_1,4,A,0,14,74,2,1,1.000000,1,0,0,QPSK,1,112,0.188477,0,1,312,624,256qam,0,0,3,1,0,0,1
1727547704.521042,795,8,24954,C-RNTI,0_1,2,A,0,14,29,8,1,1.000000,1,0,0,BPSK,28,0,0.000000,2,1,0,0,256qam,0,1,3,1,0,0,1
1727547704.529041,796,5,24954,C-RNTI,0_1,4,A,0,14,74,2,1,1.000000,1,0,0,QPSK,1,112,0.188477,0,1,312,624,256qam,0,2,3,1,0,0,1
1727547704.572596,800,9,24954,C-RNTI,0_1,2,A,0,14,46,2,1,1.000000,1,0,0,QPSK,2,184,0.300781,0,0,312,624,256qam,0,3,3,1,0,0,1
1727547704.591114,802,7,24954,C-RNTI,0_1,2,A,0,14,45,2,1,1.000000,1,0,0,QPSK,2,184,0.300781,0,0,312,624,256qam,0,4,3,1,0,0,1
