timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727363362.351211,627,0,18498,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,10,0,0,2,0,1
1727363362.357187,627,6,18498,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,12,0,0,2,0,1
1727363362.375376,629,4,18242,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,5,0,1,0,0,1
1727363362.387319,630,6,18498,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,13,0,0,2,0,1
1727363362.406340,632,5,18498,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,14,0,0,2,0,1
1727363362.428223,634,7,18498,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,15,0,0,2,0,1
1727363362.476280,639,5,18498,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,3,0,0,2,0,1
1727363362.492100,641,1,18498,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,4,0,0,2,0,1
1727363362.516253,643,5,18498,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,5,0,0,2,0,1
1727363362.535214,645,4,18498,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,6,0,0,2,0,1
1727363362.543292,646,2,18498,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,QPSK,2,1288,0.300781,0,0,2112,4224,256qam,0,7,0,0,2,0,1
1727363362.545977,646,5,18498,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,8,0,0,2,0,1
1727363362.559148,647,8,18498,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,9,0,0,2,0,1
1727363362.612188,653,1,18498,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,12,0,0,2,0,1
1727363362.629231,654,8,18498,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,13,0,0,2,0,1
1727363362.665391,658,4,18498,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,15,0,0,2,0,1
1727363362.678175,659,7,18498,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,0,0,0,2,0,1
1727363362.681236,660,0,18498,C-RNTI,1_1,0,A,2,12,24,16,1,1.000000,2,0,0,QPSK,4,4992,0.587891,0,1,4224,8448,256qam,0,1,0,0,2,0,1
1727363362.693122,661,2,18498,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,2,0,0,2,0,1
1727363362.695085,661,4,18498,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,3,0,0,2,0,1
1727363362.707353,662,6,18498,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,4,0,0,2,0,1
1727363362.718336,663,7,18498,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,2,1288,0.300781,0,0,2112,4224,256qam,0,6,0,0,2,0,1
1727363362.728422,664,7,18242,C-RNTI,1_1,0,A,2,12,0,32,1,1.000000,2,0,0,QPSK,0,2024,0.117188,0,0,8448,16896,256qam,0,9,0,1,0,0,1
1727363362.729119,664,8,18498,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,7,0,0,2,0,1
1727363362.764451,668,3,18498,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,8,0,0,2,0,1
1727363362.785254,670,4,18242,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,10,0,1,0,0,1
1727363362.797166,671,6,18498,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,9,0,0,2,0,1
1727363362.846299,676,5,18498,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,14,0,0,2,0,1
