timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727306121.635347,715,4,22054,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,1,0,1,0,0,1
1727306121.653328,717,2,22054,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,2,0,1,0,0,1
1727306121.756362,727,5,22054,C-RNTI,1_1,0,A,2,12,32,20,1,1.000000,2,0,0,QPSK,0,1256,0.117188,0,0,5280,10560,256qam,0,10,0,0,2,0,1
1727306121.762349,728,1,22054,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,11,0,0,2,0,1
1727306121.774325,729,3,22054,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,12,0,0,2,0,1
1727306121.804403,732,3,22054,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,16QAM,6,3624,0.423828,0,0,2112,8448,256qam,0,13,0,0,2,0,1
1727306121.806243,732,5,22054,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,16QAM,6,1800,0.423828,0,0,1056,4224,256qam,0,14,0,0,2,0,1
1727306121.812285,733,1,22054,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,15,0,0,2,0,1
1727306121.813280,733,2,22054,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,16QAM,6,3624,0.423828,0,0,2112,8448,256qam,0,0,0,0,2,0,1
1727306121.814252,733,3,22054,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,16QAM,7,4032,0.478516,0,1,2112,8448,256qam,0,1,0,0,2,0,1
1727306121.987179,750,6,22054,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,2,0,0,2,0,1
1727306122.474154,799,3,22054,C-RNTI,1_1,0,A,2,12,24,8,2,1.412538,2,0,0,QPSK,0,456,0.117188,0,1,1920,3840,256qam,0,4,0,0,2,0,1
1727306122.479319,799,8,22054,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,4,2472,0.587891,0,1,2112,4224,256qam,0,5,0,0,2,0,1
1727306122.494299,801,3,22054,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,6,0,0,2,0,1
1727306122.652640,817,1,20606,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,1,0,1,1,0,1
1727306122.952402,847,1,20606,C-RNTI,1_1,0,A,2,12,16,36,1,1.000000,2,0,0,QPSK,0,2216,0.117188,0,0,9504,19008,256qam,0,14,0,0,2,2,1
1727306122.975264,849,4,20606,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,15,0,0,2,2,1
1727306122.984255,850,3,20606,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,2,0,0.000000,0,0,0,0,256qam,0,0,0,0,2,2,1
1727306123.278242,879,7,20606,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,64QAM,15,8192,0.650391,0,1,2112,12672,256qam,0,2,0,0,2,2,1
1727306123.295263,881,4,20606,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,3,0,0,2,2,1
1727306123.334361,885,3,22054,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,7,0,0,2,0,1
1727306123.361306,888,0,22054,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,8,0,0,2,0,1
1727306123.365333,888,4,22054,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,9,0,0,2,0,1
1727306123.402164,892,1,22054,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,9,0,0.000000,0,1,0,0,256qam,0,0,0,0,2,0,1
1727306123.427359,894,6,22054,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,1,0,0,2,0,1
1727306123.908478,942,7,22054,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,2,0,0,2,0,1
1727306124.015230,953,4,20606,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,4,0,0,2,2,1
1727306124.380520,989,9,22054,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,2,1288,0.300781,0,0,2112,4224,256qam,0,3,0,0,2,0,1
1727306124.760277,3,9,23926,C-RNTI,1_1,0,A,2,12,0,40,1,1.000000,2,0,0,16QAM,8,23040,0.540039,0,0,10560,42240,256qam,0,13,0,0,2,0,1
1727306124.767209,4,6,23926,C-RNTI,1_1,0,A,2,12,40,12,1,1.000000,2,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,13,0,0,2,0,1
1727306124.797363,7,6,23926,C-RNTI,1_1,0,A,2,12,16,36,1,1.000000,2,0,0,64QAM,16,39936,0.702148,0,0,9504,57024,256qam,0,0,0,0,2,0,1
1727306124.802335,8,1,23926,C-RNTI,1_1,0,A,2,12,40,12,1,1.000000,2,0,0,64QAM,17,14344,0.753906,0,1,3168,19008,256qam,0,1,0,0,2,0,1
1727306124.804235,8,3,23926,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,4,0,0.000000,0,1,0,0,256qam,0,3,0,0,2,0,1
1727306124.806329,8,5,23926,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,64QAM,18,5120,0.802734,0,1,1056,6336,256qam,0,5,0,0,2,0,1
1727306124.808231,8,7,23926,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,4,0,0.000000,0,1,0,0,256qam,0,6,0,0,2,0,1
1727306124.809245,8,8,23926,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,30,0,0.000000,2,1,0,0,256qam,0,1,0,0,2,0,1
1727306124.810194,8,9,23926,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,15,0,0.000000,0,1,0,0,256qam,0,7,0,0,2,0,1
1727306124.812262,9,1,23926,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,BPSK,30,0,0.000000,2,1,0,0,256qam,0,4,0,0,2,0,1
1727306124.813224,9,2,23926,C-RNTI,1_1,0,A,2,12,0,52,1,1.000000,2,0,0,64QAM,19,69672,0.852539,0,1,13728,82368,256qam,0,9,0,0,2,0,1
