timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727548356.878836,495,6,26168,C-RNTI,0_1,2,A,0,14,50,2,1,1.000000,1,0,0,256QAM,21,1736,0.694336,0,1,312,2496,256qam,0,0,3,1,0,0,1
1727548356.896711,497,5,26168,C-RNTI,0_1,2,A,0,14,43,4,1,1.000000,1,0,0,64QAM,12,1928,0.504883,0,1,624,3744,256qam,0,1,3,1,0,0,1
1727548356.904256,498,1,26168,C-RNTI,0_1,2,A,0,14,32,3,1,1.000000,1,0,0,64QAM,16,2024,0.702148,0,1,468,2808,256qam,0,2,3,1,0,0,1
1727548356.904404,498,2,26168,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,1,0,1,0,0,1
1727548356.914555,499,2,26168,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,2,0,1,0,0,1
1727548356.976793,505,4,26168,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,6,0,1,0,0,1
1727548356.984214,506,0,26168,C-RNTI,1_1,0,A,3,11,16,47,1,1.000000,2,0,0,QPSK,0,2664,0.117188,0,0,11280,22560,256qam,0,8,0,1,0,0,1
1727548356.993352,507,2,26168,C-RNTI,0_1,2,A,0,14,60,3,1,1.000000,1,0,0,16QAM,6,808,0.423828,0,1,468,1872,256qam,0,6,3,1,0,0,1
1727548357.026661,510,5,26168,C-RNTI,0_1,4,A,0,14,74,2,1,1.000000,1,0,0,QPSK,2,184,0.300781,0,1,312,624,256qam,0,9,3,1,0,0,1
1727548357.597641,567,6,26168,C-RNTI,0_1,4,A,0,14,3,2,1,1.000000,1,0,0,QPSK,3,272,0.438477,0,1,312,624,256qam,0,10,3,1,0,0,1
1727548357.628611,570,7,26168,C-RNTI,0_1,2,A,0,14,50,2,1,1.000000,1,0,0,16QAM,8,672,0.540039,0,1,312,1248,256qam,0,11,3,0,0,0,1
1727548357.641427,572,0,26168,C-RNTI,0_1,2,A,0,14,31,2,1,1.000000,1,0,0,16QAM,9,768,0.601562,0,1,312,1248,256qam,0,13,3,1,0,0,1
1727548357.655055,573,3,26168,C-RNTI,1_1,0,A,3,11,16,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,2,0,1,0,0,1
1727548357.655055,573,3,26168,C-RNTI,0_1,4,A,0,14,72,2,1,1.000000,1,0,0,QPSK,2,184,0.300781,0,1,312,624,256qam,0,14,3,1,0,0,1
1727548357.656728,573,5,26168,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,7,0,0.000000,0,1,0,0,256qam,0,3,0,1,0,0,1
1727548358.529814,660,7,19820,C-RNTI,0_1,2,A,0,14,60,6,1,1.000000,1,0,0,16QAM,8,2024,0.540039,0,1,936,3744,256qam,0,0,3,1,0,0,1
1727548358.554683,663,1,19820,C-RNTI,0_1,2,A,0,14,11,15,1,1.000000,1,0,0,QPSK,2,1416,0.300781,0,1,2340,4680,256qam,0,1,3,1,0,0,1
1727548358.555554,663,2,19820,C-RNTI,1_1,0,A,3,11,32,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,1,0,1,1,0,1
1727548358.568689,664,4,19820,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,2,0,1,1,0,1
1727548358.643640,672,0,19820,C-RNTI,1_1,0,A,3,11,16,63,1,1.000000,2,0,0,QPSK,0,3624,0.117188,0,0,15120,30240,256qam,0,11,0,1,1,0,1
1727548358.644752,672,1,19820,C-RNTI,1_1,0,A,3,11,48,31,1,1.000000,2,0,0,QPSK,0,1736,0.117188,0,0,7440,14880,256qam,0,12,0,1,1,0,1
1727548358.650408,672,7,19820,C-RNTI,1_1,0,A,3,11,16,63,1,1.000000,2,0,0,QPSK,0,3624,0.117188,0,1,15120,30240,256qam,0,2,1,1,1,0,1
1727548358.650644,672,4,19820,C-RNTI,1_1,0,A,3,11,16,63,1,1.000000,2,0,0,QPSK,0,3624,0.117188,0,0,15120,30240,256qam,0,15,0,1,1,0,1
1727548358.661273,673,7,19820,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,2,2408,0.300781,0,1,3840,7680,256qam,0,7,0,1,1,0,1
1727548358.662829,673,9,19820,C-RNTI,0_1,2,A,0,14,11,2,1,1.000000,1,0,0,QPSK,4,368,0.587891,0,1,312,624,256qam,0,5,3,1,0,0,1
1727548358.674727,675,1,19820,C-RNTI,0_1,2,A,0,14,3,24,1,1.000000,1,0,0,QPSK,1,1416,0.188477,0,1,3744,7488,256qam,0,7,3,1,0,0,1
1727548358.674978,675,2,19820,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,8,0,1,1,0,1
1727548358.681524,675,8,19820,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,9,0,1,1,0,1
