timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727489915.849892,360,5,21814,C-RNTI,1_1,0,A,3,11,275,0,2,1.412538,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,15,0,0,2,2,1
1727489915.916572,367,2,21814,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,0,0,0,2,2,1
1727489915.921132,367,6,21814,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,3,0,0.000000,0,1,0,0,256qam,0,1,0,0,2,2,1
1727489917.220772,497,7,21814,C-RNTI,1_1,0,A,3,11,275,0,2,1.412538,2,0,0,BPSK,3,0,0.000000,0,1,0,0,256qam,0,3,0,0,2,2,1
1727489917.251722,500,8,21814,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,4,0,0,2,2,1
1727489919.622477,737,6,21814,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,1,1480,0.188477,0,1,3840,7680,256qam,0,6,0,0,2,2,1
1727489919.660190,741,4,21814,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,7,0,0,2,2,1
1727489921.220100,897,6,21814,C-RNTI,1_1,0,A,3,11,16,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,8,0,0,2,2,1
1727489925.076841,259,3,22898,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,0,0,0,2,0,1
1727489925.084471,260,0,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,3,0,0,2,0,1
1727489925.094467,261,0,22898,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,QPSK,0,4488,0.117188,0,0,18960,37920,256qam,0,4,0,0,2,0,1
1727489925.095223,261,1,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,5,0,0,2,0,1
1727489925.300236,281,6,22898,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,16QAM,5,5632,0.369141,0,0,3840,15360,256qam,0,6,0,0,2,0,1
1727489925.314072,283,0,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,7,0,0,2,0,1
1727489925.779733,329,6,22898,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,16QAM,5,5632,0.369141,0,1,3840,15360,256qam,0,8,0,0,2,0,1
1727489925.786865,330,4,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,9,0,0,2,0,1
1727489926.431814,394,8,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,3,0,0.000000,0,1,0,0,256qam,0,10,0,0,2,0,1
1727489926.452421,396,8,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,11,0,0,2,0,1
1727489926.457328,397,4,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,12,0,0,2,0,1
1727489926.749102,426,4,22898,C-RNTI,1_1,0,A,3,11,32,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,15,0,0,2,0,1
1727489927.249626,476,6,22898,C-RNTI,1_1,0,A,3,11,32,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,0,0,0,2,0,1
1727489927.251921,476,8,22898,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,16QAM,6,6528,0.423828,0,0,3840,15360,256qam,0,1,0,0,2,0,1
1727489927.278387,479,4,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,2,0,0,2,0,1
1727489927.711732,522,7,22898,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,2,2408,0.300781,0,1,3840,7680,256qam,0,4,0,0,2,0,1
1727489927.738698,525,4,22898,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,5,0,0,2,0,1
1727489928.198605,571,4,22898,C-RNTI,1_1,0,A,3,11,32,16,2,1.412538,2,0,0,QPSK,0,808,0.117188,0,1,3456,6912,256qam,0,6,0,0,2,0,1
1727489928.200751,571,7,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,4,0,0.000000,0,0,0,0,256qam,0,7,0,0,2,0,1
1727489928.238280,575,4,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,8,0,0,2,0,1
1727489928.661225,617,6,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,5,0,0.000000,0,0,0,0,256qam,0,9,0,0,2,0,1
1727489928.670445,618,5,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,10,0,0,2,0,1
1727489929.566594,708,1,22898,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,28,0,0.000000,2,0,0,0,256qam,0,11,0,0,2,0,1
1727489929.619983,713,3,22898,C-RNTI,1_1,0,A,3,11,16,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,13,0,0,2,0,1
1727489934.445013,172,0,20882,C-RNTI,0_1,2,A,0,14,33,2,1,1.000000,1,0,0,256QAM,20,1672,0.666504,0,1,312,2496,256qam,0,0,3,1,0,0,1
1727489934.451318,172,6,20882,C-RNTI,0_1,2,A,0,14,62,2,1,1.000000,1,0,0,256QAM,20,1672,0.666504,0,1,312,2496,256qam,0,0,3,1,0,0,1
1727489934.459074,173,2,20882,C-RNTI,0_1,2,A,0,14,14,3,1,1.000000,1,0,0,64QAM,16,2024,0.702148,0,1,468,2808,256qam,0,1,3,1,0,0,1
1727489934.460077,173,3,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,1,0,1,1,0,1
1727489934.486990,176,0,20882,C-RNTI,1_1,0,A,3,11,16,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,2,0,1,1,0,1
1727489934.569353,184,3,20882,C-RNTI,1_1,0,A,3,11,16,32,1,1.000000,2,0,0,QPSK,0,1800,0.117188,0,1,7680,15360,256qam,0,1,0,0,2,2,1
1727489934.572527,184,8,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,2,0,0,2,2,1
1727489934.593959,187,0,20882,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,3,3368,0.438477,0,0,3840,7680,256qam,0,8,0,0,2,4,1
1727489934.617906,189,5,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,256QAM,27,139376,0.925781,0,1,18960,151680,256qam,0,13,0,0,2,2,1
1727489934.620078,189,7,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,256QAM,27,139376,0.925781,0,1,18960,151680,256qam,0,15,0,0,2,2,1
1727489934.623826,190,0,20882,C-RNTI,1_1,0,A,3,11,16,63,1,1.000000,2,0,0,BPSK,31,0,0.000000,2,1,0,0,256qam,0,11,0,0,2,2,1
1727489934.624454,190,1,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,256QAM,25,131176,0.864258,0,0,18960,151680,256qam,0,2,0,0,2,2,1
1727489934.625141,190,2,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,BPSK,31,0,0.000000,2,1,0,0,256qam,0,13,0,0,2,2,1
1727489934.626911,190,4,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,BPSK,31,0,0.000000,2,1,0,0,256qam,0,15,0,0,2,2,1
1727489934.630203,190,7,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,256QAM,27,139376,0.925781,0,1,18960,151680,256qam,0,6,0,0,2,2,1
1727489934.630917,190,8,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,BPSK,31,0,0.000000,2,0,0,0,256qam,0,2,0,0,2,2,1
1727489934.635050,191,2,20882,C-RNTI,1_1,0,A,3,11,0,79,2,1.412538,2,0,0,BPSK,31,0,0.000000,2,0,0,0,256qam,0,4,0,0,2,2,1
1727489934.636100,191,3,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,256QAM,26,135296,0.895020,0,1,18960,151680,256qam,0,10,1,1,2,2,1
1727489934.639330,191,6,20882,C-RNTI,1_1,0,A,3,11,0,63,1,1.000000,2,0,0,256QAM,26,108552,0.895020,0,1,15120,120960,256qam,0,12,0,0,2,4,1
1727489934.641278,191,7,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,256QAM,27,139376,0.925781,0,1,18960,151680,256qam,0,8,0,0,2,2,1
1727489934.643444,191,9,20882,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,64QAM,12,11528,0.504883,0,0,3840,23040,256qam,0,15,0,0,2,4,1
1727489934.647288,192,3,20882,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,BPSK,31,0,0.000000,2,1,0,0,256qam,0,12,0,0,2,4,1
1727489934.655892,193,3,20882,C-RNTI,1_1,0,A,3,11,0,79,2,1.412538,2,0,0,BPSK,31,0,0.000000,3,1,0,0,256qam,0,8,0,0,2,2,1
1727489934.661345,193,8,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,0,0,0,2,2,1
1727489934.676262,195,1,20882,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,3,3368,0.438477,0,1,3840,7680,256qam,0,3,0,0,2,2,1
1727489934.685944,196,1,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,4,0,0,2,2,1
1727489934.688145,196,4,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,7,0,0,2,2,1
1727489935.267204,254,2,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,8,0,0,2,2,1
1727489935.274153,254,8,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,3,0,0.000000,0,1,0,0,256qam,0,9,0,0,2,2,1
1727489935.545525,282,2,20882,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,11,0,0,2,2,1
1727489947.644554,468,0,26234,C-RNTI,0_1,2,A,0,14,40,3,1,1.000000,1,0,0,256QAM,26,3368,0.895020,0,1,468,3744,256qam,0,0,3,1,0,0,1
1727489947.650595,468,6,26234,C-RNTI,0_1,2,A,0,14,57,3,1,1.000000,1,0,0,256QAM,26,3368,0.895020,0,1,468,3744,256qam,0,0,3,1,0,0,1
1727489947.656641,469,2,26234,C-RNTI,0_1,2,A,0,14,30,3,1,1.000000,1,0,0,256QAM,26,3368,0.895020,0,1,468,3744,256qam,0,0,3,1,0,0,1
1727489947.662476,469,8,26234,C-RNTI,0_1,2,A,0,14,27,3,1,1.000000,1,0,0,256QAM,26,3368,0.895020,0,1,468,3744,256qam,0,0,3,1,0,0,1
1727489947.673134,470,5,26234,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,1,0,1,0,0,1
1727489947.684503,471,9,26234,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,2,0,1,0,0,1
1727489947.710181,474,4,26234,C-RNTI,0_1,2,A,0,14,39,3,1,1.000000,1,0,0,256QAM,21,2600,0.694336,0,1,468,3744,256qam,0,2,3,0,0,0,1
1727489947.717715,475,1,26234,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,3,0,1,0,0,1
1727489947.777223,481,2,26234,C-RNTI,1_1,0,A,3,11,32,32,1,1.000000,2,0,0,QPSK,0,1800,0.117188,0,0,7680,15360,256qam,0,7,0,1,0,0,1
1727489947.777823,481,1,26234,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,6,0,1,0,0,1
1727489947.777824,481,1,26234,C-RNTI,0_1,2,A,0,14,61,3,1,1.000000,1,0,0,256QAM,26,3368,0.895020,0,1,468,3744,256qam,0,4,3,1,0,0,1
1727489947.783086,481,7,26234,C-RNTI,0_1,2,A,0,14,46,4,1,1.000000,1,0,0,BPSK,31,0,0.000000,2,1,0,0,256qam,0,4,3,1,0,0,1
1727489947.789387,482,4,26234,C-RNTI,1_1,0,A,3,11,16,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,8,0,1,0,0,1
1727489947.790901,482,5,26234,C-RNTI,0_1,4,A,0,14,74,2,1,1.000000,1,0,0,256QAM,20,1672,0.666504,0,1,312,2496,256qam,0,5,3,1,0,0,1
1727489947.796086,483,1,26234,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,9,0,1,0,0,1
1727489947.804747,484,1,26234,C-RNTI,1_1,0,A,3,11,32,16,1,1.000000,2,0,0,QPSK,2,2408,0.300781,0,0,3840,7680,256qam,0,12,0,1,0,0,1
1727489947.807289,484,4,26234,C-RNTI,0_1,2,A,0,14,64,2,1,1.000000,1,0,0,256QAM,20,1672,0.666504,0,1,312,2496,256qam,0,6,3,1,0,0,1
1727489947.814685,485,1,26234,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,13,0,1,0,0,1
1727489947.897921,493,3,26234,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,2,0,0.000000,0,0,0,0,256qam,0,14,0,1,0,0,1
1727489947.928178,496,4,26234,C-RNTI,0_1,2,A,0,14,70,2,1,1.000000,1,0,0,64QAM,18,1544,0.802734,0,1,312,1872,256qam,0,9,3,1,0,0,1
1727489947.934400,497,1,26234,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,15,0,1,0,0,1
1727489948.186156,522,0,25606,C-RNTI,0_1,2,A,0,14,12,5,1,1.000000,1,0,0,16QAM,10,2024,0.642578,0,1,780,3120,256qam,0,0,3,1,0,0,1
1727489948.192397,522,6,25606,C-RNTI,0_1,2,A,0,14,34,5,1,1.000000,1,0,0,16QAM,10,2024,0.642578,0,1,780,3120,256qam,0,0,3,1,0,0,1
1727489948.197770,523,2,25606,C-RNTI,0_1,2,A,0,14,9,8,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,0,3,1,0,0,1
1727489948.203625,523,8,25606,C-RNTI,0_1,2,A,0,14,25,8,1,1.000000,1,0,0,16QAM,6,2152,0.423828,0,1,1248,4992,256qam,0,1,3,1,0,0,1
1727489948.204898,523,9,25606,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,1,0,1,1,0,1
1727489948.236773,527,1,25606,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,2,0,1,1,0,1
1727489948.296569,533,1,25606,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,9,0,0,2,2,1
1727489948.298171,533,2,25606,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,10,0,0,2,2,1
1727489948.298824,533,3,25606,C-RNTI,1_1,0,A,3,11,32,32,1,1.000000,2,0,0,QPSK,0,1800,0.117188,0,0,7680,15360,256qam,0,11,0,0,2,2,1
1727489948.303710,533,8,25606,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,12,0,0,2,2,1
1727489948.313804,534,8,25606,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,QPSK,0,4488,0.117188,0,0,18960,37920,256qam,0,13,0,0,2,2,1
1727489948.357443,538,6,25606,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,15,0,0,2,2,1
1727489948.483246,552,0,26234,C-RNTI,0_1,4,A,0,14,9,2,1,1.000000,1,0,0,16QAM,5,456,0.369141,0,1,312,1248,256qam,0,11,3,1,0,0,1
