timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727289273.207506,352,6,23316,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,1,0,1,1,0,1
1727289273.225349,354,4,23316,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,2,0,1,1,0,1
1727289273.278533,359,7,23316,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,13,0,0,2,2,1
1727289273.289396,360,8,23316,C-RNTI,1_1,0,A,2,12,24,28,1,1.000000,2,0,0,QPSK,0,1736,0.117188,0,0,7392,14784,256qam,0,14,0,0,2,2,1
1727289273.659515,397,8,23540,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,14,0,0,2,0,1
1727289273.678388,399,7,23540,C-RNTI,1_1,0,A,2,12,32,20,1,1.000000,2,0,0,64QAM,13,17424,0.553711,0,1,5280,31680,256qam,0,1,0,0,2,0,1
1727289273.952324,427,1,23316,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,1,0,0,2,2,1
1727289273.972262,429,1,23316,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,3,0,0,2,2,1
1727289274.421320,474,0,23540,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,3,0,0,2,0,1
1727289274.539362,485,8,23540,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,4,0,0,2,0,1
1727289274.564288,488,3,23540,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,6,0,0,2,0,1
1727289274.884808,520,3,22130,C-RNTI,1_1,0,A,2,12,0,24,1,1.000000,2,0,0,QPSK,0,1480,0.117188,0,0,6336,12672,256qam,0,11,0,0,2,0,1
1727289274.895530,521,4,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,13,0,0,2,0,1
1727289274.904511,522,3,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,4,0,0.000000,0,0,0,0,256qam,0,14,0,0,2,0,1
1727289274.948948,526,7,22130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,3,0,0,2,0,1
1727289275.014560,533,3,22130,C-RNTI,1_1,0,A,2,12,16,24,1,1.000000,2,0,0,QPSK,3,5504,0.438477,0,1,6336,12672,256qam,0,8,0,0,2,0,1
1727289275.080407,539,9,23540,C-RNTI,1_1,0,A,2,12,40,8,2,1.412538,2,0,0,QPSK,4,2280,0.587891,0,1,1920,3840,256qam,0,8,0,0,2,0,1
1727289275.088750,540,7,23540,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,9,0,0,2,0,1
1727289275.095120,541,3,22130,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,10,0,0,2,0,1
1727289275.099641,541,8,23540,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,10,0,0,2,0,1
1727289275.103773,542,2,23540,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,13,0,0.000000,0,1,0,0,256qam,0,11,0,0,2,0,1
1727289275.122128,544,0,22130,C-RNTI,1_1,0,A,2,12,40,12,1,1.000000,2,0,0,QPSK,3,2792,0.438477,0,1,3168,6336,256qam,0,11,0,0,2,0,1
1727289275.139917,545,8,22130,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,12,0,0,2,0,1
1727289275.146760,546,5,23540,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,13,0,0,2,0,1
1727289275.148981,546,7,22130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,1,2112,4224,256qam,0,12,0,0,2,0,1
1727289275.199205,551,7,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,14,0,0,2,0,1
1727289275.264850,558,3,22130,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,15,0,0,2,0,1
1727289275.267849,558,6,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,8,0,0.000000,0,0,0,0,256qam,0,0,0,0,2,0,1
1727289275.270190,558,8,22130,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,1,0,0,2,0,1
1727289275.286939,560,5,22130,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,2,0,0,2,0,1
1727289275.307225,562,5,22130,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,QPSK,1,808,0.188477,0,0,2112,4224,256qam,0,3,0,0,2,0,1
1727289275.328479,564,7,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,2,0,0.000000,0,1,0,0,256qam,0,4,0,0,2,0,1
1727289275.387030,570,5,22130,C-RNTI,1_1,0,A,2,12,24,16,1,1.000000,2,0,0,QPSK,3,3752,0.438477,0,0,4224,8448,256qam,0,7,0,0,2,0,1
1727289275.420435,573,9,23316,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,4,0,0,2,2,1
1727289275.429751,574,8,22130,C-RNTI,1_1,0,A,2,12,24,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,8,0,0,2,0,1
1727289275.439630,575,8,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,10,0,0,2,0,1
1727289275.450681,576,9,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,11,0,0,2,0,1
1727289275.472806,579,1,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,13,0,0,2,0,1
1727289275.484948,580,3,22130,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,1,1056,2112,256qam,0,15,0,0,2,0,1
1727289275.494933,581,3,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,0,0,0,2,0,1
1727289275.505884,582,4,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,1,0,0,2,0,1
1727289275.527664,584,6,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,3,0,0,2,0,1
1727289275.573337,589,1,22130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,4,0,0,2,0,1
1727289275.634199,595,2,22130,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,6,0,0,2,0,1
1727289275.673461,599,2,23540,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,14,0,0,2,0,1
1727289275.675561,599,3,24172,C-RNTI,1_1,0,A,2,12,16,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,1,0,1,1,0,1
1727289275.676387,599,4,24172,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,2,0,1,1,0,1
1727289275.677076,599,5,22130,C-RNTI,1_1,0,A,2,12,32,8,1,1.000000,2,0,0,QPSK,3,1864,0.438477,0,0,2112,4224,256qam,0,10,0,0,2,0,1
1727289275.677077,599,5,21924,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,1,0,1,0,0,1
1727289275.689116,600,7,24172,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,3,0,1,1,0,1
1727289275.694939,601,3,21924,C-RNTI,1_1,0,A,2,12,0,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,2,0,1,0,0,1
1727289275.762443,608,0,21924,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,15,0,0,2,0,1
1727289275.778136,609,6,24172,C-RNTI,1_1,0,A,2,12,40,12,1,1.000000,2,0,0,QPSK,0,736,0.117188,0,0,3168,6336,256qam,0,8,0,0,2,2,1
1727289275.784043,610,2,24172,C-RNTI,1_1,0,A,2,12,0,52,1,1.000000,2,0,0,QPSK,0,3240,0.117188,0,0,13728,27456,256qam,0,10,0,0,2,2,1
1727289275.784954,610,3,24172,C-RNTI,1_1,0,A,2,12,40,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,11,0,0,2,2,1
1727289275.822837,614,1,24172,C-RNTI,1_1,0,A,2,12,48,4,1,1.000000,2,0,0,QPSK,0,240,0.117188,0,0,1056,2112,256qam,0,12,0,0,2,2,1
1727289275.839215,615,7,22130,C-RNTI,1_1,0,A,2,12,8,8,1,1.000000,2,0,0,QPSK,0,504,0.117188,0,0,2112,4224,256qam,0,15,0,0,2,0,1
1727289275.846115,616,4,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,3,0,0.000000,0,0,0,0,256qam,0,0,0,0,2,0,1
1727289275.849635,616,7,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,1,0,0,2,0,1
1727289275.871051,618,9,22130,C-RNTI,1_1,0,A,2,12,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,5,0,0,2,0,1
