timestamp,system_frame_index,slot_index,rnti,rnti_type,dci_format,k,mapping,time_start,time_length,frequency_start,frequency_length,nof_dmrs_cdm_groups,beta_dmrs,nof_layers,n_scid,tb_scaling_field,modulation,mcs_index,transport_block_size,code_rate,redundancy_version,new_data_indicator,nof_re,nof_bits,mcs_table,xoverhead,harq_id,downlink_assignment_index,tpc,pucch_resource,harq_feedback,bwp
1727489291.896029,429,1,21704,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,1,3840,7680,256qam,0,5,0,0,2,0,1
1727489291.896703,429,3,21704,C-RNTI,1_1,0,A,3,11,0,79,1,1.000000,2,0,0,QPSK,0,4488,0.117188,0,1,18960,37920,256qam,0,6,0,0,2,0,1
1727489291.929239,432,5,21704,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,1,0,0,256qam,0,7,0,0,2,0,1
1727489292.853764,525,0,21704,C-RNTI,1_1,0,A,3,11,32,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,8,0,0,2,0,1
1727489294.263029,665,9,23000,C-RNTI,0_1,2,A,0,14,69,2,1,1.000000,1,0,0,64QAM,18,1544,0.802734,0,1,312,1872,256qam,0,0,3,1,0,0,1
1727489294.269217,666,5,23000,C-RNTI,0_1,2,A,0,14,25,2,1,1.000000,1,0,0,64QAM,18,1544,0.802734,0,1,312,1872,256qam,0,0,3,1,0,0,1
1727489294.274882,667,1,23000,C-RNTI,0_1,2,A,0,14,31,4,1,1.000000,1,0,0,BPSK,30,0,0.000000,2,1,0,0,256qam,0,0,3,1,0,0,1
1727489294.281041,667,7,23000,C-RNTI,0_1,2,A,0,14,59,4,1,1.000000,1,0,0,64QAM,12,1928,0.504883,0,1,624,3744,256qam,0,1,3,1,0,0,1
1727489294.282270,667,8,23000,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,1,0,1,0,0,1
1727489294.287212,668,3,23000,C-RNTI,0_1,2,A,0,14,64,5,1,1.000000,1,0,0,BPSK,30,0,0.000000,2,1,0,0,256qam,0,1,3,0,0,0,1
1727489294.412987,680,9,23000,C-RNTI,1_1,0,A,3,11,16,32,1,1.000000,2,0,0,QPSK,0,1800,0.117188,0,0,7680,15360,256qam,0,2,0,1,0,0,1
1727489294.427101,682,3,23000,C-RNTI,0_1,2,A,0,14,29,2,1,1.000000,1,0,0,64QAM,11,848,0.455078,0,1,312,1872,256qam,0,2,3,0,0,0,1
1727489294.433302,682,9,23000,C-RNTI,0_1,2,A,0,14,40,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,2,3,1,0,0,1
1727489294.486955,688,3,23000,C-RNTI,0_1,2,A,0,14,55,2,1,1.000000,1,0,0,16QAM,8,672,0.540039,0,1,312,1248,256qam,0,3,3,1,0,0,1
1727489294.494152,689,0,23000,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,3,0,1,0,0,1
1727489294.597050,699,3,23000,C-RNTI,1_1,0,A,3,11,0,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,4,0,1,0,0,1
1727489294.607480,700,3,23000,C-RNTI,0_1,2,A,0,14,18,2,1,1.000000,1,0,0,64QAM,13,1032,0.553711,0,1,312,1872,256qam,0,4,3,0,0,0,1
1727489294.613098,700,9,23000,C-RNTI,0_1,2,A,0,14,57,2,1,1.000000,1,0,0,64QAM,16,1320,0.702148,0,1,312,1872,256qam,0,5,3,1,0,0,1
1727489294.636498,703,2,23000,C-RNTI,1_1,0,A,3,11,275,0,1,1.000000,2,0,0,BPSK,0,0,0.000000,0,0,0,0,256qam,0,7,0,1,0,0,1
1727489294.647272,704,3,23000,C-RNTI,0_1,2,A,0,14,57,2,1,1.000000,1,0,0,64QAM,12,984,0.504883,0,1,312,1872,256qam,0,6,3,0,0,0,1
1727489294.654374,705,0,23000,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,8,0,1,0,0,1
1727489294.881112,727,7,23000,C-RNTI,1_1,0,A,3,11,48,16,1,1.000000,2,0,0,QPSK,0,928,0.117188,0,0,3840,7680,256qam,0,9,0,1,0,0,1
1727489294.907258,730,3,23000,C-RNTI,0_1,2,A,0,14,43,2,1,1.000000,1,0,0,64QAM,12,984,0.504883,0,1,312,1872,256qam,0,7,3,0,0,0,1
1727489294.913205,730,9,23000,C-RNTI,0_1,2,A,0,14,3,40,1,1.000000,1,0,0,QPSK,0,1480,0.117188,0,1,6240,12480,256qam,0,8,3,1,0,0,1
1727489294.914373,731,0,23000,C-RNTI,0_1,2,A,0,14,55,12,1,1.000000,1,0,0,QPSK,0,432,0.117188,0,1,1872,3744,256qam,0,9,3,1,0,0,1
1727489294.915022,731,1,23000,C-RNTI,0_1,2,A,0,14,11,12,1,1.000000,1,0,0,QPSK,1,704,0.188477,0,1,1872,3744,256qam,0,10,3,1,0,0,1
1727489294.916125,731,2,23000,C-RNTI,0_1,2,A,0,14,33,12,1,1.000000,1,0,0,QPSK,1,704,0.188477,0,1,1872,3744,256qam,0,11,3,1,0,0,1
1727489294.916991,731,3,23000,C-RNTI,0_1,2,A,0,14,18,6,1,1.000000,1,0,0,QPSK,4,1128,0.587891,0,1,936,1872,256qam,0,12,3,1,0,0,1
1727489294.918299,731,4,23000,C-RNTI,0_1,2,A,0,14,29,3,1,1.000000,1,0,0,16QAM,8,1032,0.540039,0,1,468,1872,256qam,0,13,3,1,0,0,1
1727489294.919332,731,5,23000,C-RNTI,0_1,2,A,0,14,3,40,1,1.000000,1,0,0,QPSK,0,1480,0.117188,0,1,6240,12480,256qam,0,8,3,1,0,0,1
1727489294.920675,731,6,23000,C-RNTI,0_1,2,A,0,14,30,15,1,1.000000,1,0,0,QPSK,0,552,0.117188,0,1,2340,4680,256qam,0,14,3,1,0,0,1
1727489294.921676,731,7,23000,C-RNTI,0_1,2,A,0,14,47,4,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,10,3,1,0,0,1
1727489294.921938,731,8,23000,C-RNTI,0_1,2,A,0,14,44,9,1,1.000000,1,0,0,QPSK,0,336,0.117188,0,1,1404,2808,256qam,0,15,3,1,0,0,1
1727489294.923253,731,9,23000,C-RNTI,0_1,2,A,0,14,43,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,12,3,1,0,0,1
1727489294.924477,732,0,23000,C-RNTI,0_1,2,A,0,14,23,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,13,3,1,0,0,1
1727489294.924996,732,1,23000,C-RNTI,0_1,2,A,0,14,20,3,1,1.000000,1,0,0,QPSK,3,408,0.438477,0,0,468,936,256qam,0,0,3,1,0,0,1
1727489294.926991,732,3,23000,C-RNTI,0_1,2,A,0,14,3,40,1,1.000000,1,0,0,QPSK,0,1480,0.117188,0,1,6240,12480,256qam,0,8,3,1,0,0,1
1727489294.928702,732,4,23000,C-RNTI,0_1,2,A,0,14,31,12,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,14,3,1,0,0,1
1727489294.929264,732,5,23000,C-RNTI,0_1,2,A,0,14,25,10,1,1.000000,1,0,0,QPSK,0,368,0.117188,0,0,1560,3120,256qam,0,1,3,1,0,0,1
1727489294.930620,732,6,23000,C-RNTI,0_1,2,A,0,14,65,9,1,1.000000,1,0,0,QPSK,0,336,0.117188,0,0,1404,2808,256qam,0,2,3,1,0,0,1
1727489294.931456,732,7,23000,C-RNTI,0_1,2,A,0,14,55,2,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,0,3,1,0,0,1
1727489294.931906,732,8,23000,C-RNTI,0_1,2,A,0,14,35,3,1,1.000000,1,0,0,QPSK,4,552,0.587891,0,0,468,936,256qam,0,3,3,1,0,0,1
1727489294.933217,732,9,23000,C-RNTI,0_1,2,A,0,14,36,40,1,1.000000,1,0,0,QPSK,0,1480,0.117188,0,1,6240,12480,256qam,0,8,3,1,0,0,1
1727489294.934667,733,0,23000,C-RNTI,0_1,2,A,0,14,3,6,1,1.000000,1,0,0,BPSK,29,0,0.000000,3,1,0,0,256qam,0,14,3,1,0,0,1
1727489294.936121,733,2,23000,C-RNTI,0_1,2,A,0,14,53,4,1,1.000000,1,0,0,QPSK,2,368,0.300781,0,0,624,1248,256qam,0,4,3,1,0,0,1
1727489294.937580,733,3,23000,C-RNTI,0_1,2,A,0,14,16,5,1,1.000000,1,0,0,QPSK,2,480,0.300781,0,0,780,1560,256qam,0,5,3,1,0,0,1
1727489294.938223,733,4,23000,C-RNTI,0_1,2,A,0,14,63,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,3,3,1,0,0,1
1727489294.939424,733,5,23000,C-RNTI,0_1,2,A,0,14,36,40,1,1.000000,1,0,0,QPSK,0,1480,0.117188,0,1,6240,12480,256qam,0,8,3,1,0,0,1
1727489294.940462,733,6,23000,C-RNTI,0_1,2,A,0,14,42,4,1,1.000000,1,0,0,QPSK,1,240,0.188477,0,0,624,1248,256qam,0,6,3,1,0,0,1
1727489294.941383,733,7,23000,C-RNTI,0_1,2,A,0,14,21,6,1,1.000000,1,0,0,QPSK,0,224,0.117188,0,0,936,1872,256qam,0,7,3,1,0,0,1
1727489294.943046,733,9,23000,C-RNTI,0_1,2,A,0,14,40,6,1,1.000000,1,0,0,QPSK,1,352,0.188477,0,0,936,1872,256qam,0,10,3,1,0,0,1
1727489294.943379,733,8,23000,C-RNTI,0_1,2,A,0,14,58,3,1,1.000000,1,0,0,QPSK,3,408,0.438477,0,0,468,936,256qam,0,9,3,1,0,0,1
1727489294.944334,734,0,23000,C-RNTI,0_1,2,A,0,14,53,8,1,1.000000,1,0,0,QPSK,0,288,0.117188,0,0,1248,2496,256qam,0,11,3,1,0,0,1
1727489294.946272,734,2,23000,C-RNTI,0_1,2,A,0,14,28,9,1,1.000000,1,0,0,QPSK,0,336,0.117188,0,0,1404,2808,256qam,0,13,3,1,0,0,1
1727489294.947011,734,3,23000,C-RNTI,0_1,2,A,0,14,22,4,1,1.000000,1,0,0,QPSK,3,552,0.438477,0,0,624,1248,256qam,0,14,3,1,0,0,1
1727489294.948125,734,4,23000,C-RNTI,0_1,2,A,0,14,29,4,1,1.000000,1,0,0,QPSK,3,552,0.438477,0,0,624,1248,256qam,0,15,3,1,0,0,1
1727489294.949446,734,5,23000,C-RNTI,0_1,2,A,0,14,43,4,1,1.000000,1,0,0,QPSK,3,552,0.438477,0,1,624,1248,256qam,0,0,3,1,0,0,1
1727489294.950422,734,6,23000,C-RNTI,0_1,2,A,0,14,40,5,1,1.000000,1,0,0,QPSK,2,480,0.300781,0,1,780,1560,256qam,0,1,3,1,0,0,1
1727489294.951057,734,7,23000,C-RNTI,0_1,2,A,0,14,37,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,12,3,1,0,0,1
1727489294.951765,734,8,23000,C-RNTI,0_1,2,A,0,14,54,2,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,13,3,1,0,0,1
1727489294.952904,734,9,23000,C-RNTI,0_1,2,A,0,14,6,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,1,780,1560,256qam,0,2,3,1,0,0,1
1727489294.954508,735,0,23000,C-RNTI,0_1,2,A,0,14,17,2,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,15,3,1,0,0,1
1727489294.954978,735,1,23000,C-RNTI,0_1,2,A,0,14,56,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,1,780,1560,256qam,0,3,3,1,0,0,1
1727489294.956133,735,2,23000,C-RNTI,0_1,2,A,0,14,11,3,1,1.000000,1,0,0,QPSK,3,408,0.438477,0,1,468,936,256qam,0,4,3,1,0,0,1
1727489294.957404,735,3,23000,C-RNTI,0_1,2,A,0,14,17,6,1,1.000000,1,0,0,QPSK,0,224,0.117188,0,1,936,1872,256qam,0,5,3,1,0,0,1
1727489294.959412,735,5,23000,C-RNTI,0_1,2,A,0,14,52,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,1,780,1560,256qam,0,7,3,1,0,0,1
1727489294.961238,735,6,23000,C-RNTI,0_1,2,A,0,14,49,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,8,3,1,0,0,1
1727489294.961629,735,7,23000,C-RNTI,0_1,2,A,0,14,33,4,1,1.000000,1,0,0,QPSK,2,368,0.300781,0,1,624,1248,256qam,0,9,3,1,0,0,1
1727489294.962758,735,8,23000,C-RNTI,0_1,2,A,0,14,23,4,1,1.000000,1,0,0,QPSK,1,240,0.188477,0,1,624,1248,256qam,0,10,3,1,0,0,1
1727489294.962943,735,9,23000,C-RNTI,0_1,2,A,0,14,19,2,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,4,3,1,0,0,1
1727489294.964709,736,0,23000,C-RNTI,0_1,2,A,0,14,37,1,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,6,3,1,0,0,1
1727489294.967126,736,3,23000,C-RNTI,0_1,2,A,0,14,51,2,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,9,3,1,0,0,1
1727489294.968904,736,5,23000,C-RNTI,0_1,2,A,0,14,36,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,1,780,1560,256qam,0,13,3,1,0,0,1
1727489294.970968,736,6,23000,C-RNTI,0_1,2,A,0,14,5,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,3,1,0,0,256qam,0,6,3,1,0,0,1
1727489294.971292,736,7,23000,C-RNTI,0_1,2,A,0,14,46,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,1,0,0,256qam,0,11,3,1,0,0,1
1727489294.973254,736,9,23000,C-RNTI,0_1,2,A,0,14,23,3,1,1.000000,1,0,0,QPSK,3,408,0.438477,0,1,468,936,256qam,0,14,3,1,0,0,1
1727489294.974849,737,1,23000,C-RNTI,0_1,2,A,0,14,63,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,0,3,1,0,0,1
1727489294.974956,737,0,23000,C-RNTI,0_1,2,A,0,14,40,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,1,780,1560,256qam,0,15,3,1,0,0,1
1727489294.976088,737,2,23000,C-RNTI,0_1,2,A,0,14,48,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,1,3,1,0,0,1
1727489294.976992,737,3,23000,C-RNTI,0_1,2,A,0,14,16,4,1,1.000000,1,0,0,QPSK,2,368,0.300781,0,0,624,1248,256qam,0,2,3,1,0,0,1
1727489294.978092,737,4,23000,C-RNTI,0_1,2,A,0,14,15,5,1,1.000000,1,0,0,QPSK,1,288,0.188477,0,0,780,1560,256qam,0,3,3,1,0,0,1
1727489294.979095,737,5,23000,C-RNTI,0_1,2,A,0,14,15,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,4,3,1,0,0,1
1727489294.981294,737,7,23000,C-RNTI,0_1,2,A,0,14,51,4,1,1.000000,1,0,0,QPSK,2,368,0.300781,0,0,624,1248,256qam,0,6,3,1,0,0,1
1727489294.981705,737,6,23000,C-RNTI,0_1,2,A,0,14,22,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,5,3,1,0,0,1
1727489294.982290,737,8,23000,C-RNTI,0_1,2,A,0,14,17,6,1,1.000000,1,0,0,QPSK,0,224,0.117188,0,0,936,1872,256qam,0,7,3,1,0,0,1
1727489294.983044,737,9,23000,C-RNTI,0_1,2,A,0,14,45,4,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,2,3,1,0,0,1
1727489294.984079,738,0,23000,C-RNTI,0_1,2,A,0,14,61,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,1,780,1560,256qam,0,8,3,1,0,0,1
1727489294.984986,738,1,23000,C-RNTI,0_1,2,A,0,14,63,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,9,3,1,0,0,1
1727489294.987037,738,3,23000,C-RNTI,0_1,2,A,0,14,30,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,10,3,1,0,0,1
1727489294.989228,738,5,23000,C-RNTI,0_1,2,A,0,14,66,5,1,1.000000,1,0,0,QPSK,0,176,0.117188,0,0,780,1560,256qam,0,11,3,1,0,0,1
1727489294.990119,738,4,23000,C-RNTI,0_1,2,A,0,14,7,3,1,1.000000,1,0,0,BPSK,29,0,0.000000,2,0,0,0,256qam,0,7,3,1,0,0,1
